,readable,energies
15,"Stage 2; 221 | Pm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Mn6; Stage 1; cubic; (455.90703588724136, 455.90703588724136, 455.90703588724136), (90.0, 90.0, 90.0)",5.776367288490292e-06
16,"Stage 2; 216 | F-43m | cubic (8) | non-centrosymmetric (5) | hextetrahedral | -43m; Na4; Stage 1; cubic; (424.9397212266922, 424.9397212266922, 424.9397212266922), (90.0, 90.0, 90.0)",1.9900860479538096e-06
17,"Stage 2; 139 | I4/mmm | tetragonal (4) | centrosymmetric (2) | ditetragonal-dipyramidal | 4/mmm; K6; Stage 1; tetragonal; (542.3836605548859, 542.3836605548859, 551.8655794858932), (90.0, 90.0, 90.0)",2.39950622926699e-06
18,"Stage 2; 216 | F-43m | cubic (8) | non-centrosymmetric (5) | hextetrahedral | -43m; Li4; Stage 1; cubic; (563.5044403076172, 563.5044403076172, 563.5044403076172), (90.0, 90.0, 90.0)",2.576612985194515e-07
19,"Stage 2; 63 | Cmcm | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; S4; Stage 1; orthorhombic; (547.6883337497711, 487.1749304533005, 560.4760962724686), (90.0, 90.0, 90.0)",1.4242131101127598e-06
20,"Stage 2; 12 | C12/m1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; Al6; Stage 1; monoclinic; (488.96211087703705, 397.0526219010353, 487.49576514959335), (90.0, 108.7375545501709, 90.0)",2.999391881530755e-06
21,"Stage 2; 38 | Amm2 | orthorhombic (3) | polar (3) | rhombic-pyramidal | mm2; Co6; Stage 1; orthorhombic; (555.3134742975235, 527.9971079826355, 490.6740124821663), (90.0, 90.0, 90.0)",4.08138566854177e-06
22,"Stage 2; 38 | Amm2 | orthorhombic (3) | polar (3) | rhombic-pyramidal | mm2; C6; Stage 1; orthorhombic; (573.5914450883865, 533.4026089906693, 494.36160385608673), (90.0, 90.0, 90.0)",7.911818897810008e-07
23,"Stage 2; 194 | P6_3/mmc | hexagonal (7) | centrosymmetric (2) | dihexagonal-dipyramidal | 6/mmm; Li2P4; Stage 1; hexagonal; (492.0613615512848, 492.0613615512848, 511.1993727684021), (90.0, 90.0, 120.0)",2.134404212483787e-06
24,"Stage 2; 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; F5; Stage 1; hexagonal; (479.93894362449646, 479.93894362449646, 608.106024980545), (90.0, 90.0, 120.0)",1.3003625554119935e-06
25,"Stage 2; 1 | P1 | triclinic (1) | enantiomorphic-polar (1) | pedial | 1; Cu3Li3; Stage 1; triclinic; (471.0232665538788, 501.5823029279709, 496.54424345493317), (103.64562034606934, 99.30837869644165, 100.58101654052734)",3.2083030419016723e-06
26,"Stage 2; 4 | P12_11 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; Al2Co2; Stage 1; monoclinic; (527.3625173568726, 530.8085086345673, 473.88359397649765), (90.0, 91.03384971618652, 90.0)",2.151338549083448e-06
27,"Stage 2; 221 | Pm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; C2Fe3; Stage 1; cubic; (452.16715681552887, 452.16715681552887, 452.16715681552887), (90.0, 90.0, 90.0)",3.440795808273833e-06
28,"Stage 2; 71 | Immm | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; H6; Stage 1; orthorhombic; (737.6139229238033, 797.3575103282928, 736.8534016311169), (90.0, 90.0, 90.0)",2.3172985308406172e-08
29,"Stage 2; 63 | Cmcm | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; Ca4; Stage 1; orthorhombic; (752.6505472064018, 772.4583495557308, 779.4789842367172), (90.0, 90.0, 90.0)",5.874250632587064e-07
30,"Stage 2; 2 | P-1 | triclinic (1) | centrosymmetric (2) | pinacoidal | -1; Mg5; Stage 1; triclinic; (758.6768084764481, 763.9115565419197, 813.5080291330814), (124.70494508743286, 118.65214109420776, 118.52646470069885)",
31,"Stage 2; 139 | I4/mmm | tetragonal (4) | centrosymmetric (2) | ditetragonal-dipyramidal | 4/mmm; O2Pd4; Stage 1; tetragonal; (428.5069735646248, 428.5069735646248, 557.6621972322464), (90.0, 90.0, 90.0)",7.422207090712618e-06
32,"Stage 2; 221 | Pm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; H5; Stage 1; cubic; (793.6041875481606, 793.6041875481606, 793.6041875481606), (90.0, 90.0, 90.0)",1.6743724629009193e-08
33,"Stage 2; 8 | C1m1 | monoclinic (2) | polar (3) | domatic | m; V6; Stage 1; monoclinic; (769.065597742796, 797.0631466507912, 808.4243294596672), (90.0, 121.96350812911987, 90.0)",1.2072397339579766e-06
34,"Stage 2; 11 | P12_1/m1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; F2Mg4; Stage 1; monoclinic; (395.17404210567474, 430.33412820100784, 508.2322392463684), (90.0, 96.70101881027222, 90.0)",2.615836137920269e-06
35,"Stage 2; 15 | C12/c1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; Na4; Stage 1; monoclinic; (515.2911379337311, 507.5790296792984, 614.3892335891724), (90.0, 97.66238212585449, 90.0)",9.588466127752326e-07
36,"Stage 2; 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; P5; Stage 1; hexagonal; (723.2307461500168, 723.2307461500168, 771.3756254017353), (90.0, 90.0, 120.0)",7.359915912275028e-07
37,"Stage 2; 194 | P6_3/mmc | hexagonal (7) | centrosymmetric (2) | dihexagonal-dipyramidal | 6/mmm; C2K4; Stage 1; hexagonal; (555.5862745046616, 555.5862745046616, 567.0504860877991), (90.0, 90.0, 120.0)",1.976403154912987e-06
38,"Stage 2; 1 | P1 | triclinic (1) | enantiomorphic-polar (1) | pedial | 1; P6; Stage 1; triclinic; (392.9909861087799, 375.84978199005127, 452.25028771162033), (96.71653509140015, 97.61688709259033, 98.1018590927124)",4.753605480800616e-06
39,"Stage 2; 1 | P1 | triclinic (1) | enantiomorphic-polar (1) | pedial | 1; Al5; Stage 1; triclinic; (833.1791042089462, 712.5479352474213, 785.8248904943466), (119.05431747436523, 116.08064413070679, 119.2434549331665)",1.3657586350745987e-06
40,"Stage 2; 4 | P12_11 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; F6; Stage 1; monoclinic; (810.1003910899162, 810.1788226366043, 805.2913951575756), (90.0, 115.12856006622314, 90.0)",3.9558048570143e-07
41,"Stage 2; 38 | Amm2 | orthorhombic (3) | polar (3) | rhombic-pyramidal | mm2; F2Ni4; Stage 1; orthorhombic; (488.00421690940857, 388.7671037912369, 539.2274228334427), (90.0, 90.0, 90.0)",4.427631665748777e-06
42,"Stage 2; 123 | P4/mmm | tetragonal (4) | centrosymmetric (2) | ditetragonal-dipyramidal | 4/mmm; Li3V3; Stage 1; tetragonal; (547.386504650116, 547.386504650116, 485.53429239988327), (90.0, 90.0, 90.0)",1.9820736270048656e-06
43,"Stage 2; 2 | P-1 | triclinic (1) | centrosymmetric (2) | pinacoidal | -1; Fe5; Stage 1; triclinic; (481.96930050849915, 403.04803997278214, 485.21197056770325), (98.6543345451355, 103.321533203125, 100.71042537689209)",5.25346013091621e-06
44,"Stage 2; 216 | F-43m | cubic (8) | non-centrosymmetric (5) | hextetrahedral | -43m; Cu4; Stage 1; cubic; (607.7398326396942, 607.7398326396942, 607.7398326396942), (90.0, 90.0, 90.0)",1.8804180399456527e-06
45,"Stage 2; 166 | R-3mH | trigonal-rhombohedral (5) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m; F3P3; Stage 1; rhombohedral; (445.0371432900429, 445.0371432900429, 445.0371432900429), (104.53005790710449, 104.53005790710449, 104.53005790710449)",3.1988154205464525e-06
46,"Stage 2; 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; S2Si3; Stage 1; hexagonal; (781.6024060845375, 781.6024060845375, 774.7200750410557), (90.0, 90.0, 120.0)",6.011826485519123e-07
47,"Stage 2; 123 | P4/mmm | tetragonal (4) | centrosymmetric (2) | ditetragonal-dipyramidal | 4/mmm; Na2O3; Stage 1; tetragonal; (782.0024605095387, 782.0024605095387, 740.7233009934425), (90.0, 90.0, 90.0)",3.445179856953473e-07
48,"Stage 2; 1 | P1 | triclinic (1) | enantiomorphic-polar (1) | pedial | 1; O6; Stage 1; triclinic; (866.894095748663, 906.5352940559387, 886.482307612896), (131.97934746742249, 132.78863549232483, 130.2057147026062)",
49,"Stage 2; 194 | P6_3/mmc | hexagonal (7) | centrosymmetric (2) | dihexagonal-dipyramidal | 6/mmm; Ba2Fe4; Stage 1; hexagonal; (529.2220320701599, 529.2220320701599, 525.3077119588852), (90.0, 90.0, 120.0)",6.490795840363717e-06
50,"Stage 2; 63 | Cmcm | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; S4; Stage 1; orthorhombic; (881.1438913047314, 888.7687195539474, 854.5188795924187), (90.0, 90.0, 90.0)",3.182681780344865e-07
51,"Stage 2; 4 | P12_11 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; Mg4O2; Stage 1; monoclinic; (485.0957062840462, 490.0572080016136, 566.527549624443), (90.0, 97.46219396591187, 90.0)",1.6068802324298304e-06
52,"Stage 2; 62 | Pnma | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; P4; Stage 1; orthorhombic; (883.107609629631, 901.7463595867157, 898.3930317461491), (90.0, 90.0, 90.0)",2.8757347081409534e-07
53,"Stage 2; 4 | P12_11 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; Al2Na4; Stage 1; monoclinic; (828.7965593636036, 772.981152176857, 801.0595864057541), (90.0, 116.07131958007812, 90.0)",5.256572990219865e-07
54,"Stage 2; 63 | Cmcm | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; S4; Stage 1; orthorhombic; (881.6919454932213, 882.516294658184, 876.9049740433693), (90.0, 90.0, 90.0)",3.121463976185624e-07
55,"Stage 2; 15 | C12/c1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; Na4; Stage 1; monoclinic; (919.3507619202137, 883.343975007534, 906.5963707268238), (90.0, 129.58500266075134, 90.0)",2.691253655484616e-07
56,"Stage 2; 38 | Amm2 | orthorhombic (3) | polar (3) | rhombic-pyramidal | mm2; Si6; Stage 1; orthorhombic; (581.8241698741913, 410.7792727947235, 426.19260346889496), (90.0, 90.0, 90.0)",2.7471762678032974e-06
57,"Stage 2; 166 | R-3mH | trigonal-rhombohedral (5) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m; B6; Stage 1; rhombohedral; (480.9520995616913, 480.9520995616913, 480.9520995616913), (94.93295192718506, 94.93295192718506, 94.93295192718506)",9.79771130005247e-07
58,"Stage 2; 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; Na6; Stage 1; hexagonal; (522.8489409685135, 522.8489409685135, 525.9417077302933), (90.0, 90.0, 120.0)",1.839604237829917e-06
59,"Stage 2; 139 | I4/mmm | tetragonal (4) | centrosymmetric (2) | ditetragonal-dipyramidal | 4/mmm; Fe4V2; Stage 1; tetragonal; (780.4510654807091, 780.4510654807091, 690.4930854439735), (90.0, 90.0, 90.0)",1.284231302633998e-06
60,"Stage 2; 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; H4Si2; Stage 1; hexagonal; (790.1449310183525, 790.1449310183525, 737.618131518364), (90.0, 90.0, 120.0)",2.506686485048704e-07
61,"Stage 2; 38 | Amm2 | orthorhombic (3) | polar (3) | rhombic-pyramidal | mm2; Al4S2; Stage 1; orthorhombic; (449.923247218132, 456.1495282649994, 483.3264904618263), (90.0, 90.0, 90.0)",2.880336523958249e-06
62,"Stage 2; 216 | F-43m | cubic (8) | non-centrosymmetric (5) | hextetrahedral | -43m; Al4; Stage 1; cubic; (941.5576713681221, 941.5576713681221, 941.5576713681221), (90.0, 90.0, 90.0)",2.147065032431783e-07
63,"Stage 2; 71 | Immm | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; Fe4Mn2; Stage 1; orthorhombic; (514.7774811983109, 531.4985991716385, 538.6954445838928), (90.0, 90.0, 90.0)",3.7546756175288473e-06
64,"Stage 2; 123 | P4/mmm | tetragonal (4) | centrosymmetric (2) | ditetragonal-dipyramidal | 4/mmm; B2Cu4; Stage 1; tetragonal; (818.9266764223576, 818.9266764223576, 809.4530110955238), (90.0, 90.0, 90.0)",8.436867915406765e-07
65,"Stage 2; 63 | Cmcm | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; V4; Stage 1; orthorhombic; (731.657438069582, 743.3012956678867, 760.0223095417023), (90.0, 90.0, 90.0)",8.186380000552163e-07
66,"Stage 2; 14 | P12_1/c1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; N4Pd2; Stage 1; monoclinic; (461.9649731516838, 496.8246577978134, 529.114422917366), (90.0, 106.29295825958252, 90.0)",3.830326932074968e-06
67,"Stage 2; 4 | P12_11 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; C6; Stage 1; monoclinic; (876.9035612642765, 861.4885649979115, 854.1290864050388), (90.0, 131.74291729927063, 90.0)",2.485614345459908e-07
68,"Stage 2; 221 | Pm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; K2Na3; Stage 1; cubic; (763.2653067708015, 763.2653067708015, 763.2653067708015), (90.0, 90.0, 90.0)",5.495913342201675e-07
69,"Stage 2; 2 | P-1 | triclinic (1) | centrosymmetric (2) | pinacoidal | -1; Al6; Stage 1; triclinic; (676.2629200816154, 751.5840328335762, 789.2948990166187), (124.46500539779663, 118.98162841796875, 121.36757612228394)",
70,"Stage 2; 216 | F-43m | cubic (8) | non-centrosymmetric (5) | hextetrahedral | -43m; Si4; Stage 1; cubic; (532.4495928287506, 532.4495928287506, 532.4495928287506), (90.0, 90.0, 90.0)",1.2358505045995116e-06
71,"Stage 2; 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; Cu2S3; Stage 1; hexagonal; (527.0054262876511, 527.0054262876511, 547.4434322118759), (90.0, 90.0, 120.0)",2.815934749378357e-06
72,"Stage 2; 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; O6; Stage 1; hexagonal; (727.5895265638828, 727.5895265638828, 795.276501595974), (90.0, 90.0, 120.0)",4.372124635665386e-07
73,"Stage 2; 38 | Amm2 | orthorhombic (3) | polar (3) | rhombic-pyramidal | mm2; Li4V2; Stage 1; orthorhombic; (792.6285371780396, 777.1950409412384, 708.9534385800362), (90.0, 90.0, 90.0)",4.929515853291377e-07
74,"Stage 2; 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; C4Na2; Stage 1; hexagonal; (882.6668374240398, 882.6668374240398, 919.6809060871601), (90.0, 90.0, 120.0)",2.516106007988128e-07
75,"Stage 2; 123 | P4/mmm | tetragonal (4) | centrosymmetric (2) | ditetragonal-dipyramidal | 4/mmm; Ba2Mn2; Stage 1; tetragonal; (767.7019982337952, 767.7019982337952, 733.6206210255623), (90.0, 90.0, 90.0)",1.4768373830520432e-06
76,"Stage 2; 216 | F-43m | cubic (8) | non-centrosymmetric (5) | hextetrahedral | -43m; F4; Stage 1; cubic; (912.1168868243694, 912.1168868243694, 912.1168868243694), (90.0, 90.0, 90.0)",1.6629718402327853e-07
77,"Stage 2; 71 | Immm | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; Cu6; Stage 1; orthorhombic; (894.1450280845165, 846.9081940054893, 906.3411633372307), (90.0, 90.0, 90.0)",9.22492347399384e-07
78,"Stage 2; 38 | Amm2 | orthorhombic (3) | polar (3) | rhombic-pyramidal | mm2; F2Fe4; Stage 1; orthorhombic; (499.1909586787224, 545.4927263259888, 504.8643523454666), (90.0, 90.0, 90.0)",3.1571551062370418e-06
79,"Stage 2; 4 | P12_11 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; Al2Ba4; Stage 1; monoclinic; (488.10709697008133, 476.8720232844353, 434.555333673954), (90.0, 101.17668628692627, 90.0)",1.0095447578351012e-05
80,"Stage 2; 12 | C12/m1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; C4Fe2; Stage 1; monoclinic; (458.10178077220917, 490.9927354454994, 448.1246753334999), (90.0, 97.2256088256836, 90.0)",2.65265134657966e-06
81,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Ba4; Stage 1; cubic; (709.0644681453705, 709.0644681453705, 709.0644681453705), (90.0, 90.0, 90.0)",2.558692131060525e-06
82,"Stage 2; 38 | Amm2 | orthorhombic (3) | polar (3) | rhombic-pyramidal | mm2; Li6; Stage 1; orthorhombic; (676.009021371603, 802.6338238418102, 793.07182264328), (90.0, 90.0, 90.0)",1.607126591807173e-07
83,"Stage 2; 38 | Amm2 | orthorhombic (3) | polar (3) | rhombic-pyramidal | mm2; B2V4; Stage 1; orthorhombic; (350.0262621641159, 553.542949795723, 441.40103656053543), (90.0, 90.0, 90.0)",4.376276137918467e-06
84,"Stage 2; 38 | Amm2 | orthorhombic (3) | polar (3) | rhombic-pyramidal | mm2; Li4Pt2; Stage 1; orthorhombic; (826.1948002576828, 718.1920620799065, 789.3816287815571), (90.0, 90.0, 90.0)",1.4816813518336858e-06
85,"Stage 2; 139 | I4/mmm | tetragonal (4) | centrosymmetric (2) | ditetragonal-dipyramidal | 4/mmm; B2S2; Stage 1; tetragonal; (674.252788245678, 674.252788245678, 785.5697723329067), (90.0, 90.0, 90.0)",3.987248362591345e-07
86,"Stage 2; 8 | C1m1 | monoclinic (2) | polar (3) | domatic | m; Co2K4; Stage 1; monoclinic; (723.60244089365, 707.001572728157, 762.6757168769836), (90.0, 122.42029905319214, 90.0)",1.382761524837406e-06
87,"Stage 2; 38 | Amm2 | orthorhombic (3) | polar (3) | rhombic-pyramidal | mm2; Ba4Cu2; Stage 1; orthorhombic; (952.8688232079148, 951.843662366271, 955.2870883345604), (90.0, 90.0, 90.0)",1.2963736253368552e-06
88,"Stage 2; 2 | P-1 | triclinic (1) | centrosymmetric (2) | pinacoidal | -1; Mg5; Stage 1; triclinic; (961.8975002989173, 951.7566017135978, 959.7848564684391), (135.2478665113449, 137.11964011192322, 136.85600996017456)",
89,"Stage 2; 8 | C1m1 | monoclinic (2) | polar (3) | domatic | m; Ni4Pd2; Stage 1; monoclinic; (967.5691986307502, 947.6016667336226, 964.4611478298903), (90.0, 135.8178174495697, 90.0)",1.206071715387225e-06
90,"Stage 2; 4 | P12_11 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; O2S4; Stage 1; monoclinic; (750.5035393834114, 814.130633443594, 767.3562986254692), (90.0, 119.0247654914856, 90.0)",6.491156341326132e-07
91,"Stage 2; 63 | Cmcm | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; Pd4; Stage 1; orthorhombic; (986.4816708192229, 990.8915455043316, 995.1249585039914), (90.0, 90.0, 90.0)",7.266909278769162e-07
92,"Stage 2; 4 | P12_11 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; H4Cu2; Stage 1; monoclinic; (969.3659747987986, 942.7488374710083, 953.263408690691), (90.0, 138.04750561714172, 90.0)",3.738808516118297e-07
93,"Stage 2; 63 | Cmcm | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; Ba4; Stage 1; orthorhombic; (986.2336016818881, 990.4415047243237, 993.7772732079029), (90.0, 90.0, 90.0)",9.39674578148697e-07
94,"Stage 2; 4 | P12_11 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; Cu2F2; Stage 1; monoclinic; (990.7128809988499, 990.0968349575996, 990.984876293689), (90.0, 138.51691126823425, 90.0)",4.257597936430102e-07
95,"Stage 2; 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; Mg3Mn3; Stage 1; hexagonal; (871.9319024085999, 871.9319024085999, 860.0828051865101), (90.0, 90.0, 120.0)",6.971170023462037e-07
96,"Stage 2; 139 | I4/mmm | tetragonal (4) | centrosymmetric (2) | ditetragonal-dipyramidal | 4/mmm; B2Mg2; Stage 1; tetragonal; (985.7154128998518, 985.7154128998518, 987.0081392303109), (90.0, 90.0, 90.0)",1.216103413526071e-07
97,"Stage 2; 216 | F-43m | cubic (8) | non-centrosymmetric (5) | hextetrahedral | -43m; Si4; Stage 1; cubic; (959.2786725908518, 959.2786725908518, 959.2786725908518), (90.0, 90.0, 90.0)",2.113329031772082e-07
98,"Stage 2; 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; Cu3S3; Stage 1; hexagonal; (980.2715958356857, 980.2715958356857, 990.5314578562975), (90.0, 90.0, 120.0)",5.77825403524912e-07
99,"Stage 2; 8 | C1m1 | monoclinic (2) | polar (3) | domatic | m; Ba2Si4; Stage 1; monoclinic; (953.2681080400944, 949.2699655145407, 931.7498614788055), (90.0, 135.7587856054306, 90.0)",1.0924585467364525e-06
0,"Stage 2; 194 | P6_3/mmc | hexagonal (7) | centrosymmetric (2) | dihexagonal-dipyramidal | 6/mmm; Mg6; Stage 1; hexagonal; (438.44318276643753, 438.44318276643753, 449.8851765394211), (90.0, 90.0, 120.0)",3.233309143979568e-06
1,"Stage 2; 38 | Amm2 | orthorhombic (3) | polar (3) | rhombic-pyramidal | mm2; Ni4; Stage 1; orthorhombic; (524.15553855896, 445.71893560886383, 526.4691650867462), (90.0, 90.0, 90.0)",3.169672027070192e-06
2,"Stage 2; 62 | Pnma | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; B4; Stage 1; orthorhombic; (426.8214537501335, 485.7007029056549, 498.3387405872345), (90.0, 90.0, 90.0)",6.950970714569848e-07
3,"Stage 2; 71 | Immm | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; O6; Stage 1; orthorhombic; (375.9919224381447, 440.54432731866837, 511.4740170240402), (90.0, 90.0, 90.0)",1.881579123619304e-06
4,"Stage 2; 4 | P12_11 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; V4; Stage 1; monoclinic; (457.87960267066956, 447.39041686058044, 447.3264997601509), (90.0, 104.47644710540771, 90.0)",3.813648163486505e-06
5,"Stage 2; 216 | F-43m | cubic (8) | non-centrosymmetric (5) | hextetrahedral | -43m; N4; Stage 1; cubic; (558.438898563385, 558.438898563385, 558.438898563385), (90.0, 90.0, 90.0)",5.342297413335473e-07
6,"Stage 2; 62 | Pnma | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; Co4; Stage 1; orthorhombic; (598.0821937322617, 513.5571969747543, 469.7104229927063), (90.0, 90.0, 90.0)",2.713309413593379e-06
7,"Stage 2; 62 | Pnma | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; Mg4; Stage 1; orthorhombic; (603.2004395723343, 487.1624087691307, 498.9907604455948), (90.0, 90.0, 90.0)",1.1009989293597755e-06
8,"Stage 2; 15 | C12/c1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; Mn4; Stage 1; monoclinic; (445.12089878320694, 506.93617057800293, 417.36642223596573), (90.0, 102.82317638397217, 90.0)",3.9738588384352624e-06
9,"Stage 2; 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; N5; Stage 1; hexagonal; (477.39623868465424, 477.39623868465424, 468.3458568453789), (90.0, 90.0, 120.0)",1.2580844668264035e-06
